text,label
"لمن تخوضي تجربه حب مع سعودي اعرفي انو مخيف ومرعب جدا هو عباره عن مجموعه عقد وامراض وافكار منحطه في ايت لحظه يهاجمك ويدمرك ويسحق كرامتك وقلبك Oct 11, 2017 ",fear
"الله لا يضر برشلونه .. مرعب مرعب Feb 19, 2017 ",fear
"@winston654852 الصراحة شكلهن مرعب بس احسن شي انهن بالشتاء ما يطلعون Jun 08, 2016 ",fear
"@Sa_AlHamdan كان مرعب Jul 04, 2016 ",fear
"@ali_1435 @KSA24 اللهم حولينا ولا علينا حمدلله المطر خير بس كثرته مرعبة بالذات ماتعونا Feb 16, 2017 ",fear
"@ALjo0ohra_ انا دايم احلم اني اسوق سياره ف مكان كلة حفر ومطبات وماني لابسه عباتي. اخاف افسره ويقول حياتك خرا. قلت ا… https://t.co/JWLr8QRcRu Sep 24, 2017 ",fear
"تجربة النوم الروسية - أكثر تجربة مرعبة أجريت على البشر https://t.co/4CSbuE3fzt Jan 23, 2017 ",fear
"#راح_نفلسكم1 حرامي تزوج حرامية جابوا ثلاث توائم . سموهم: ""موبايلي وسوا و زين "" . أكثر من كذا ما أقدر أوضح أخاف يقطعون رقمي ...🚶 Oct 01, 2016",fear
"ما عاد أخاف أفقد مع الوقت أشياء أنا فقدت أشياء .. كانت حياتي ! Oct 19, 2017 ",fear
"@1Msh_ انستا ، اتمنى الاقي موقعهم او اذا لهم فرع اخاف تكون مغشوشه Aug 15, 2016 ",fear
"وانا ليش كل سياحتي في الطايف وابها اخاف اسافر اوروبا ويسألوني ليش الحريم عندكم ما يسوقون واتفشل Sep 27, 2017 ",fear
"@MohammedLFCFan اخاف يحتفل بطريقة غريبه ثمن يوقف :) Sep 25, 2013 ",fear
"@alamrei_21 معذورة وربي انا جبانه واخاف :) Nov 03, 2017 ",fear
,fear
"أستاذي ضربة ترامب بأم القنابل المرعبة هي رسالة لروسيا والصين بأني أستطيع أن أفتح جبهات وحروب وأنقل الصراع لمناطقكم… https://t.co/117KR7NiuF Apr 14, 2017 ",fear
"سمكة مرعبة تستخدم زعانفها للسير على الرمال فى قاع البحر https://t.co/6OMOu5tF1t Feb 24, 2017 ",fear
"منازل مرعبة على حافة الهاوية https://t.co/wEQG04dH5W May 25, 2017 ",fear
"كنت أقول اخويا ماابغا اروح معووو ماابغا وأبكي بشكل يومي يقولي ايش مسوي لك ع بالو مسوي ليا حاجه وانا خايفه اقولو !! كان مجرد حقير ملعون جبان Sep 27, 2017 ",fear
"@abulmozn الصورة مؤلمة ومرعبة، خرجوا من بيوتهم ولم يخطر في بال احدهم انه اليوم الاخير Jan 04, 2017 ",fear
"ما كنت أخذ موضوع تأثير الدورة الشهرية على الحالة النفسية على محمل الجد لين راقبته بنفسي، خلال الأربع شهور الماضية انحدار المزاج قبلها مرعب May 09, 2017",fear
"العمر هنا يضيع بسرعة مرعبة. Dec 23, 2016 ",fear
"@Tarreq_26 @FCBW_A7 والله وسطهم مازال بوسكيتس وانيستا مرعبين لكن مدربهم سباك Feb 26, 2017 ",fear
"تحت هذه التغريدة حقائق مرعبة وقصص يوقف لها شعر الجسم، حسبي الله ونعم الوكيل https://t.co/8WenYKcAbO May 16, 2017 ",fear
"يلازمني الخوف أن لا يكون لي مكانا في الجنة، أخاف كثيرا أن تغلبني ذنوبي وتبعدني عنها يا الله صلني بك وإقطعني عن كل شيء لا يؤدي للجنة .",fear
"الله على اللحظة وهو يحط عينه بالكاميرا ويقول ""تيفو مرعب "" .. قشعريرة https://t.co/WQM9LFVYcP May 04, 2017 ",fear
"حوض سباحة غريب ومرعب على ارتفاع 500م في الطابق 42 ببرج سكني بمدينة #هيوستن حيث بالامكان مشاهدة الشارع اسفل القدم… https://t.co/9fwRgR3tUR Apr 23, 2017 ",fear
"نفسي بفيلم رعب بس والله خايفه انا مدري وش حادن اشيل هم الرعب ونص الفيلم يروح وانا مغمضه عيني ولا منزله السماعه عشان ما اسمع شيء Jan 19, 2017 ",fear
"@fsood الصاروخ كنا نثبته بين حجرتين ويوم نولعه يطيح على جنب ويطير بتجاهنا قسسم رعبب 😂😂 Jun 22, 2016 ",fear
"مرعب الوزراء ... من نظرة الرجال تعرف خوافيه #سيلفي https://t.co/QNK11a3fVP Jun 09, 2016 ",fear
"يممه حتى افلام الرعب ماسوته بششششع مره https://t.co/B0T7D9KUBK May 07, 2017 ",fear
"والحين كل شي موقف على الاختبارات ووقتها اقول انجزت حقيقي وخلصت ليڤل ١ وانا مرتاحة..الله يعين فترة رعب حقيقي. Apr 26, 2017 ",fear
"#ذاكر_نايك_ليس_إرهابيا تهمته الوحيده انه سبب من اسباب انتشار الاسلام الدين الذي يقذف الرعب في قلوب الكافرين May 14, 2017 ",fear
السعودية هي لعبة بيت الرعب حاول تجد الباب وتغادر,fear
"#القرارات_الملكيه من يومين معيشننا برعب نفسي وبالاخير مافي شي Apr 17, 2017 ",fear
"اعترف عيشني ف رعب حسبي الله عليه ، رقمي ماعطيه احد ذا مدري من وين جابه . https://t.co/uUmixjOwFg Nov 04, 2017 ",fear
"اللهم إنا نستودعك إخواننا في سوريا ،اللهم أمنهم، اللهم احفظهم، اللهم احرسهم اللهم ثبت قلوبهم ، وآمن خوفهم ورعبهم اللهم أرحهم برحمتك يارب.. Apr 07, 2017 ",fear
"#انقذوا_امنه_وجرموا_العنف تلجأ الفتيات السعوديات المعنفات لتويتر حل مشاكلهم ليه مافي قانون يحميهم ؟ ليه تعيشونهم في رعب وخوف وقلق مع اهلهم Oct 28, 2017 ",fear
"اكثر فيديو ارعبني ايام المراهقة https://t.co/tu0GBUEugs Mar 22, 2017 ",fear
"فضائيات الفرس الناطقة بالعربيةوالتي تبث من لبنان تشعربالرعب وهي ترى المجتمعين بالرياض يعملون لافشال مشاريعهاالتوسعية القادمةمن القرون الوسطى May 20, 2017 ",fear
"اميين يارب اخاف من كلمة"" احبك"" !! F💜 https://t.co/zrQaqA6Qe1 Sep 21, 2017 ",fear
"@Fujgrr @ibrg_ ترى من بعد مناظرة فيصلوف بالسناب صرت اخاف امنشنك🚶🏻 Nov 17, 2016 ",fear
"ماعاد باقي تقول الا اللهم سدد رميهم اللهم اقذف الرعب في قلب عدوك وعدوهم حرب ماهي بكورة هههه @waleedalfarraj Mar 22, 2017 ",fear
"#بلايستيشن_VR اهم شي هل فيه العاب تستاهل وعليها القيمة يدعمها #بلايستيشن_VR ؟ مثل العاب الرعب 😻 اخاف اتحمس اشتريه وفي الآخر مايسوى واتحسف 😫 Oct 12, 2016 ",fear
"الحب يحتاج شخص قوي مو جبان من الأساس تعرف وضعك ليه تحوب وتدخل علاقه يصحى ضميرك الين تبغا تروح لشريك تاني وجع ومرض https://t.co/E8MpHGduRS Sep 27, 2017",fear
"خايفة من هالفترة مره، وان تقديم الاختبارات راح يأثر علي سلبياً وينزل معدلي الله يستر.. Apr 26, 2017",fear
"كنت خايفه اموت ومااشوف وجهه بس الحمدلله😩💨Jul 29, 2016",fear
,fear
"داخله من الأيباد ع نت اختي وهي ما تدري وطفت النت حقها ودي اقولها شغليه بس اخاف تدري اني داخله وتلعن خيري 😊 Jan 03, 2017 ",fear
"صرنا ما نرد على الارقام الغريبة لأننا نخاف تطلع مو غريبة ونبتلش مديون Oct 23, 2016",fear
"@iMoh58 صار ينخاف من المطاوعه😐 Sep 15, 2017",fear
"#سحب_كتاب_بدريه_الاباحي الجيل هذا ينخاف عليه دام هالاشياء موجوده بيننا مثل بدريه تنفث سمومها وكأن شيئا لم يكون ، نطالب بمحاسبتها وايقافها Nov 02, 2017 ",fear
"@iModriic صحيح تحسن شوي لكن مازال ينخاف منه ومن نكباته May 20, 2017",fear
"#الثعابين_تهدد_كليه_المخواه ياساتر !! اذا الصراصير نخاف منها كيف ثعابين الله يحفظكم ويحميكم بنات لاتسكتوا لين مايعدلوا الوضع Oct 29, 2016",fear
"@k55557 @sultansalahmari اعوذ بالله مشهد مؤسف ولايبشر بخير ابدا Oct 18, 2016",fear
"@78__Xg الله لايبلانا ولا يبتلينا اعوذ بالله May 08, 2017",fear
"@JustMaz21 @emy23181 @Hajerii0 @S2rdy @Aya_r8 اقولكم قريب خبر البنت المختفيه وبعض الادله خففت ياقلبي عليها💔💔💔 May 19, 2017",fear
"@Eyaaaad ماابغى أكسره أخاف يتعور 😔 Sep 07, 2017 ",fear
"@mxe_0 حيل اعزك واخاف من الدنيا عليك Nov 01, 2017 ",fear
"نفسي اوريكم صورتي بس اخاف تخقون واتوهق فيكم. Sep 30, 2017 ",fear
"@_3ql_ دائما اخاف من نفسي والإلهام من الله Jul 20, 2017 ",fear
"@d7mts @Abdulaziz_y يمممه يخووف ، مررره مرره يخوف 😐 Jul 15, 2017",fear
"الوقت يركض ركض .. يصيبني خوف من سرعة الأيام Nov 02, 2017",fear
"""من قلبي اللي ماسكت خوفه اتخيلك طريق .. و اتجّهك وعن وجهك اللي ميت اشوفه بصبر، و لكن قلبي بوجهك"" Nov 02, 2017",fear
"كل مافيني يرجف خوف وتردد وضياع .. Oct 14, 2017",fear
"- نعم أشعر بالخوف بالخوف من التحوّل إلى شخص يشبه الآخرين . بوكوفسكي Sep 27, 2017",fear
"شعور الخوف عندي أكبر من أي شعور .. Sep 19, 2017",fear
"#هل_تتبرع_باعضايك_بعد_موتك ودي بس اخاف احس وهم ياخذونها وأتألم واتعذب ): Aug 04, 2016 ",fear
"@uxurn انا كنت اخاف من هالمقطع لين مرة ركزت وقفطت صوت بوري Mar 22, 2017 ",fear
"والله اني اخاف ويتانب ضميري اذا تكلمت عن حد يعني ان جيت بحش في بنت لازم اذكر كل شيء زين فيها بعدين اسبها عشان يخف التأنيب عندي 🏃🏼 Feb 12, 2017 ",fear
"#قل_شي_عن_الصمت وصرت مدري وش يضر و وش يفيد وصرت احب الصمت واخاف الوداع Jul 25, 2016 ",fear
"اكثر شيء اخاف منه اذا وصلت للحرية الي أتمناها، تستمر معي هالمزاجية المختلة Apr 10, 2017 ",fear
" استغفرالله  كان كثرت خطاياي قبل لا اصير جنازة وسط خامه مسلم وأخاف الله ولله رجواي .. واخاف من سخطه بيوم القيامه Jan 25, 2017 ",fear
"اخاف اخذ غفوه واصحى بكرا العصر. Nov 02, 2017 ",fear
"@amoal1947 ودي اقول مثلهم بس متزوج اخاف انام بالصاله اليوم Dec 03, 2016 ",fear
"@touq_24 أخاف أرذل العمر وأنا توي ما دخلت العشرين . Jul 20, 2017 ",fear
"كل مافيني يرجف خوف وتردد وضياع .. Oct 14, 2017",fear
"يالله مو طبيعي كيف صرت اخاف من العلاقات مرا ، اخاف اجرح الطرف الثاني او يصير سوء تفاهم او اتعلق فيه او يصير جزء من يومي بعدين يختفي او يتغير فجاءه والله صرت احس بخوف وصارت علاقاتي كلها سطحيه لسلامه قلبي .",fear
لا إله إلا الله اول مرا اخاف من صوت الرعد لذي الدرجة قوي بشكل يخوف والله,fear
انا اخاف من العنكبوت مرا اخاف من اشوفه اشوفه ارتجف,fear
اخاف عليهم مرا من كل شي يارب استودعتك اياهم 😓,fear
مرا اخاف من البسس بس مرا بخاطري تكون عندي بسه):,fear
ودي اقول ل بابا يغير اسمي بس اخاف يطردني مرا وحده من كرت العائلة  🌚🙃,fear
اخاف مرا من نفسي لان مدى الادراك و الفهم منغير الكلام والاشارات قبل كل شي يصير يخوف منجد,fear
اول مرا اكتشف اني اخاف من الاوادم بذي الطريقه,fear
أول مرا أخاف من الفقد لهالدرجه,fear
ما امزح بس ترا ارتعت من المطررر 😢😢😢,fear
"ماعمري إرتعت مثل هالروعه،يارب أخر مرا أحلم ب حلم زي كذا",fear
اول مرا من قوة ما ارتعت احس راسي قام يدور 😶😩😩,fear
"وانتي جالسه فيي امان الله تتقهويين ترتاعينن ان قطوو داخل عليك ومش اي قطوو وجهه مخييف يرووع 😰!!
",fear
صوت البرق يروع يرووع,fear
"@Abu_3antar ما همتنا تركيا ما يخوفنا الا وزير دفاعكم محمد الصباح محارب الصحراء https://t.co/SZeL2Lgd6h Sep 12, 2017 ",fear
انخرشت  💀💀💀,fear
